league_code,season_code,Div,Date,HomeTeam,AwayTeam,FTR
SC0,1819,SC0,2019-02-06,Celtic,Hibernian,H
SC0,1819,SC0,2019-02-06,Dundee,Kilmarnock,D
SC0,1819,SC0,2019-02-06,Hamilton,St Johnstone,H
SC0,1819,SC0,2019-02-06,Hearts,Livingston,D
SC0,1819,SC0,2019-02-06,St Mirren,Motherwell,A
SC0,1819,SC0,2019-02-16,Aberdeen,St Mirren,D
SC0,1819,SC0,2019-02-16,Hibernian,Hamilton,H
SC0,1819,SC0,2019-02-16,Livingston,Dundee,A
SC0,1819,SC0,2019-02-16,Rangers,St Johnstone,D
SC0,1819,SC0,2019-02-17,Kilmarnock,Celtic,A
SC0,1819,SC0,2019-02-17,Motherwell,Hearts,H
SC0,1819,SC0,2019-02-22,Dundee,Hibernian,A
SC0,1819,SC0,2019-02-23,Hearts,St Mirren,D
SC0,1819,SC0,2019-02-23,Livingston,Kilmarnock,H
SC0,1819,SC0,2019-02-23,St Johnstone,Aberdeen,A
SC0,1819,SC0,2019-02-24,Celtic,Motherwell,H
SC0,1819,SC0,2019-02-24,Hamilton,Rangers,A
SC0,1819,SC0,2019-02-27,Aberdeen,Hamilton,A
SC0,1819,SC0,2019-02-27,Hearts,Celtic,A
SC0,1819,SC0,2019-02-27,Rangers,Dundee,H
SC0,1819,SC0,2019-02-27,St Johnstone,Hibernian,A
SC0,1819,SC0,2019-03-02,Kilmarnock,Motherwell,D
SC0,1819,SC0,2019-03-02,St Mirren,Livingston,H
D1,1819,D1,2018-08-24,Bayern Munich,Hoffenheim,H
D1,1819,D1,2018-08-25,Fortuna Dusseldorf,Augsburg,A
D1,1819,D1,2018-08-25,Freiburg,Ein Frankfurt,A
D1,1819,D1,2018-08-25,Hertha,Nurnberg,H
D1,1819,D1,2018-08-25,M'gladbach,Leverkusen,H
D1,1819,D1,2018-08-25,Werder Bremen,Hannover,D
D1,1819,D1,2018-08-25,Wolfsburg,Schalke 04,H
D1,1819,D1,2018-08-26,Dortmund,RB Leipzig,H
D1,1819,D1,2018-08-26,Mainz,Stuttgart,H
D1,1819,D1,2018-08-31,Hannover,Dortmund,D
D1,1819,D1,2018-09-01,Augsburg,M'gladbach,D
D1,1819,D1,2018-09-01,Ein Frankfurt,Werder Bremen,A
D1,1819,D1,2018-09-01,Hoffenheim,Freiburg,H
D1,1819,D1,2018-09-01,Leverkusen,Wolfsburg,A
D1,1819,D1,2018-09-01,Nurnberg,Mainz,D
D1,1819,D1,2018-09-01,Stuttgart,Bayern Munich,A
D1,1819,D1,2018-09-02,RB Leipzig,Fortuna Dusseldorf,D
D1,1819,D1,2018-09-02,Schalke 04,Hertha,A
D1,1819,D1,2018-09-14,Dortmund,Ein Frankfurt,H
D1,1819,D1,2018-09-15,Bayern Munich,Leverkusen,H
D1,1819,D1,2018-09-15,Fortuna Dusseldorf,Hoffenheim,H
D1,1819,D1,2018-09-15,Mainz,Augsburg,H
D1,1819,D1,2018-09-15,M'gladbach,Schalke 04,H
D1,1819,D1,2018-09-15,RB Leipzig,Hannover,H
D1,1819,D1,2018-09-15,Wolfsburg,Hertha,D
D1,1819,D1,2018-09-16,Freiburg,Stuttgart,D
D1,1819,D1,2018-09-16,Werder Bremen,Nurnberg,D
D1,1819,D1,2018-09-21,Stuttgart,Fortuna Dusseldorf,D
D1,1819,D1,2018-09-22,Augsburg,Werder Bremen,A
D1,1819,D1,2018-09-22,Hertha,M'gladbach,H
D1,1819,D1,2018-09-22,Hoffenheim,Dortmund,D
D1,1819,D1,2018-09-22,Nurnberg,Hannover,H
D1,1819,D1,2018-09-22,Schalke 04,Bayern Munich,A
D1,1819,D1,2018-09-22,Wolfsburg,Freiburg,A
D1,1819,D1,2018-09-23,Ein Frankfurt,RB Leipzig,D
D1,1819,D1,2018-09-23,Leverkusen,Mainz,H
D1,1819,D1,2018-09-25,Bayern Munich,Augsburg,D
D1,1819,D1,2018-09-25,Freiburg,Schalke 04,H
D1,1819,D1,2018-09-25,Hannover,Hoffenheim,A
D1,1819,D1,2018-09-25,Werder Bremen,Hertha,H
D1,1819,D1,2018-09-26,Dortmund,Nurnberg,H
D1,1819,D1,2018-09-26,Fortuna Dusseldorf,Leverkusen,A
D1,1819,D1,2018-09-26,Mainz,Wolfsburg,D
D1,1819,D1,2018-09-26,M'gladbach,Ein Frankfurt,H
D1,1819,D1,2018-09-26,RB Leipzig,Stuttgart,H
D1,1819,D1,2018-09-28,Hertha,Bayern Munich,H
D1,1819,D1,2018-09-29,Hoffenheim,RB Leipzig,A
D1,1819,D1,2018-09-29,Leverkusen,Dortmund,A
D1,1819,D1,2018-09-29,Nurnberg,Fortuna Dusseldorf,H
D1,1819,D1,2018-09-29,Schalke 04,Mainz,H
D1,1819,D1,2018-09-29,Stuttgart,Werder Bremen,H
D1,1819,D1,2018-09-29,Wolfsburg,M'gladbach,D
D1,1819,D1,2018-09-30,Augsburg,Freiburg,H
D1,1819,D1,2018-09-30,Ein Frankfurt,Hannover,H
D1,1819,D1,2018-10-05,Werder Bremen,Wolfsburg,H
D1,1819,D1,2018-10-06,Bayern Munich,M'gladbach,A
D1,1819,D1,2018-10-06,Dortmund,Augsburg,H
D1,1819,D1,2018-10-06,Fortuna Dusseldorf,Schalke 04,A
D1,1819,D1,2018-10-06,Hannover,Stuttgart,H
D1,1819,D1,2018-10-06,Mainz,Hertha,D
D1,1819,D1,2018-10-07,Freiburg,Leverkusen,D
D1,1819,D1,2018-10-07,Hoffenheim,Ein Frankfurt,A
D1,1819,D1,2018-10-07,RB Leipzig,Nurnberg,H
D1,1819,D1,2018-10-19,Ein Frankfurt,Fortuna Dusseldorf,H
D1,1819,D1,2018-10-20,Augsburg,RB Leipzig,D
D1,1819,D1,2018-10-20,Leverkusen,Hannover,D
D1,1819,D1,2018-10-20,Nurnberg,Hoffenheim,A
D1,1819,D1,2018-10-20,Schalke 04,Werder Bremen,A
D1,1819,D1,2018-10-20,Stuttgart,Dortmund,A
D1,1819,D1,2018-10-20,Wolfsburg,Bayern Munich,A
D1,1819,D1,2018-10-21,Hertha,Freiburg,D
D1,1819,D1,2018-10-21,M'gladbach,Mainz,H
D1,1819,D1,2018-10-26,Freiburg,M'gladbach,H
D1,1819,D1,2018-10-27,Dortmund,Hertha,D
D1,1819,D1,2018-10-27,Fortuna Dusseldorf,Wolfsburg,A
D1,1819,D1,2018-10-27,Hannover,Augsburg,A
D1,1819,D1,2018-10-27,Hoffenheim,Stuttgart,H
D1,1819,D1,2018-10-27,Mainz,Bayern Munich,A
D1,1819,D1,2018-10-28,Nurnberg,Ein Frankfurt,D
D1,1819,D1,2018-10-28,RB Leipzig,Schalke 04,D
D1,1819,D1,2018-10-28,Werder Bremen,Leverkusen,A
D1,1819,D1,2018-11-02,Stuttgart,Ein Frankfurt,A
D1,1819,D1,2018-11-03,Augsburg,Nurnberg,D
D1,1819,D1,2018-11-03,Bayern Munich,Freiburg,D
D1,1819,D1,2018-11-03,Hertha,RB Leipzig,A
D1,1819,D1,2018-11-03,Leverkusen,Hoffenheim,A
D1,1819,D1,2018-11-03,Schalke 04,Hannover,H
D1,1819,D1,2018-11-03,Wolfsburg,Dortmund,A
D1,1819,D1,2018-11-04,Mainz,Werder Bremen,H
D1,1819,D1,2018-11-04,M'gladbach,Fortuna Dusseldorf,H
D1,1819,D1,2018-11-09,Hannover,Wolfsburg,H
D1,1819,D1,2018-11-10,Dortmund,Bayern Munich,H
D1,1819,D1,2018-11-10,Fortuna Dusseldorf,Hertha,H
D1,1819,D1,2018-11-10,Freiburg,Mainz,A
D1,1819,D1,2018-11-10,Hoffenheim,Augsburg,H
D1,1819,D1,2018-11-10,Nurnberg,Stuttgart,A
D1,1819,D1,2018-11-10,Werder Bremen,M'gladbach,A
D1,1819,D1,2018-11-11,Ein Frankfurt,Schalke 04,H
D1,1819,D1,2018-11-11,RB Leipzig,Leverkusen,H
D1,1819,D1,2018-11-23,Leverkusen,Stuttgart,H
D1,1819,D1,2018-11-24,Augsburg,Ein Frankfurt,A
D1,1819,D1,2018-11-24,Bayern Munich,Fortuna Dusseldorf,D
D1,1819,D1,2018-11-24,Hertha,Hoffenheim,D
D1,1819,D1,2018-11-24,Mainz,Dortmund,A
D1,1819,D1,2018-11-24,Schalke 04,Nurnberg,H
D1,1819,D1,2018-11-24,Wolfsburg,RB Leipzig,H
D1,1819,D1,2018-11-25,Freiburg,Werder Bremen,D
D1,1819,D1,2018-11-25,M'gladbach,Hannover,H
D1,1819,D1,2018-11-30,Fortuna Dusseldorf,Mainz,A
D1,1819,D1,2018-12-01,Dortmund,Freiburg,H
D1,1819,D1,2018-12-01,Hannover,Hertha,A
D1,1819,D1,2018-12-01,Hoffenheim,Schalke 04,D
D1,1819,D1,2018-12-01,Stuttgart,Augsburg,H
D1,1819,D1,2018-12-01,Werder Bremen,Bayern Munich,A
D1,1819,D1,2018-12-02,Ein Frankfurt,Wolfsburg,A
D1,1819,D1,2018-12-02,RB Leipzig,M'gladbach,H
D1,1819,D1,2018-12-03,Nurnberg,Leverkusen,D
D1,1819,D1,2018-12-07,Werder Bremen,Fortuna Dusseldorf,H
D1,1819,D1,2018-12-08,Bayern Munich,Nurnberg,H
D1,1819,D1,2018-12-08,Freiburg,RB Leipzig,H
D1,1819,D1,2018-12-08,Hertha,Ein Frankfurt,H
D1,1819,D1,2018-12-08,Leverkusen,Augsburg,H
D1,1819,D1,2018-12-08,Schalke 04,Dortmund,A
D1,1819,D1,2018-12-08,Wolfsburg,Hoffenheim,D
D1,1819,D1,2018-12-09,Mainz,Hannover,D
D1,1819,D1,2018-12-09,M'gladbach,Stuttgart,H
D1,1819,D1,2018-12-14,Nurnberg,Wolfsburg,A
D1,1819,D1,2018-12-15,Augsburg,Schalke 04,D
D1,1819,D1,2018-12-15,Dortmund,Werder Bremen,H
D1,1819,D1,2018-12-15,Fortuna Dusseldorf,Freiburg,H
D1,1819,D1,2018-12-15,Hannover,Bayern Munich,A
D1,1819,D1,2018-12-15,Hoffenheim,M'gladbach,D
D1,1819,D1,2018-12-15,Stuttgart,Hertha,H
D1,1819,D1,2018-12-16,Ein Frankfurt,Leverkusen,H
D1,1819,D1,2018-12-16,RB Leipzig,Mainz,H
D1,1819,D1,2018-12-18,Fortuna Dusseldorf,Dortmund,H
D1,1819,D1,2018-12-18,Hertha,Augsburg,D
D1,1819,D1,2018-12-18,M'gladbach,Nurnberg,H
D1,1819,D1,2018-12-18,Wolfsburg,Stuttgart,H
D1,1819,D1,2018-12-19,Bayern Munich,RB Leipzig,H
D1,1819,D1,2018-12-19,Freiburg,Hannover,D
D1,1819,D1,2018-12-19,Mainz,Ein Frankfurt,D
D1,1819,D1,2018-12-19,Schalke 04,Leverkusen,A
D1,1819,D1,2018-12-19,Werder Bremen,Hoffenheim,D
D1,1819,D1,2018-12-21,Dortmund,M'gladbach,H
D1,1819,D1,2018-12-22,Ein Frankfurt,Bayern Munich,A
D1,1819,D1,2018-12-22,Hannover,Fortuna Dusseldorf,A
D1,1819,D1,2018-12-22,Leverkusen,Hertha,H
D1,1819,D1,2018-12-22,Nurnberg,Freiburg,A
D1,1819,D1,2018-12-22,RB Leipzig,Werder Bremen,H
D1,1819,D1,2018-12-22,Stuttgart,Schalke 04,A
D1,1819,D1,2018-12-23,Augsburg,Wolfsburg,A
D1,1819,D1,2018-12-23,Hoffenheim,Mainz,D
D1,1819,D1,2019-01-18,Hoffenheim,Bayern Munich,A
D1,1819,D1,2019-01-19,Augsburg,Fortuna Dusseldorf,A
D1,1819,D1,2019-01-19,Ein Frankfurt,Freiburg,H
D1,1819,D1,2019-01-19,Hannover,Werder Bremen,A
D1,1819,D1,2019-01-19,Leverkusen,M'gladbach,A
D1,1819,D1,2019-01-19,RB Leipzig,Dortmund,A
D1,1819,D1,2019-01-19,Stuttgart,Mainz,A
D1,1819,D1,2019-01-20,Nurnberg,Hertha,A
D1,1819,D1,2019-01-20,Schalke 04,Wolfsburg,H
D1,1819,D1,2019-01-25,Hertha,Schalke 04,D
D1,1819,D1,2019-01-26,Dortmund,Hannover,H
D1,1819,D1,2019-01-26,Freiburg,Hoffenheim,A
D1,1819,D1,2019-01-26,Mainz,Nurnberg,H
D1,1819,D1,2019-01-26,M'gladbach,Augsburg,H
D1,1819,D1,2019-01-26,Werder Bremen,Ein Frankfurt,D
D1,1819,D1,2019-01-26,Wolfsburg,Leverkusen,A
D1,1819,D1,2019-01-27,Bayern Munich,Stuttgart,H
D1,1819,D1,2019-01-27,Fortuna Dusseldorf,RB Leipzig,A
D1,1819,D1,2019-02-01,Hannover,RB Leipzig,A
D1,1819,D1,2019-02-02,Ein Frankfurt,Dortmund,D
D1,1819,D1,2019-02-02,Hertha,Wolfsburg,A
D1,1819,D1,2019-02-02,Hoffenheim,Fortuna Dusseldorf,D
D1,1819,D1,2019-02-02,Leverkusen,Bayern Munich,H
D1,1819,D1,2019-02-02,Nurnberg,Werder Bremen,D
D1,1819,D1,2019-02-02,Schalke 04,M'gladbach,A
D1,1819,D1,2019-02-03,Augsburg,Mainz,H
D1,1819,D1,2019-02-03,Stuttgart,Freiburg,D
D1,1819,D1,2019-02-08,Mainz,Leverkusen,A
D1,1819,D1,2019-02-09,Bayern Munich,Schalke 04,H
D1,1819,D1,2019-02-09,Dortmund,Hoffenheim,D
D1,1819,D1,2019-02-09,Freiburg,Wolfsburg,D
D1,1819,D1,2019-02-09,Hannover,Nurnberg,H
D1,1819,D1,2019-02-09,M'gladbach,Hertha,A
D1,1819,D1,2019-02-09,RB Leipzig,Ein Frankfurt,D
D1,1819,D1,2019-02-10,Fortuna Dusseldorf,Stuttgart,H
D1,1819,D1,2019-02-10,Werder Bremen,Augsburg,H
D1,1819,D1,2019-02-15,Augsburg,Bayern Munich,A
D1,1819,D1,2019-02-16,Hertha,Werder Bremen,D
D1,1819,D1,2019-02-16,Hoffenheim,Hannover,H
D1,1819,D1,2019-02-16,Schalke 04,Freiburg,D
D1,1819,D1,2019-02-16,Stuttgart,RB Leipzig,A
D1,1819,D1,2019-02-16,Wolfsburg,Mainz,H
D1,1819,D1,2019-02-17,Ein Frankfurt,M'gladbach,D
D1,1819,D1,2019-02-17,Leverkusen,Fortuna Dusseldorf,H
D1,1819,D1,2019-02-18,Nurnberg,Dortmund,D
D1,1819,D1,2019-02-22,Werder Bremen,Stuttgart,D
D1,1819,D1,2019-02-23,Bayern Munich,Hertha,H
D1,1819,D1,2019-02-23,Fortuna Dusseldorf,Nurnberg,H
D1,1819,D1,2019-02-23,Freiburg,Augsburg,H
D1,1819,D1,2019-02-23,Mainz,Schalke 04,H
D1,1819,D1,2019-02-23,M'gladbach,Wolfsburg,A
D1,1819,D1,2019-02-24,Dortmund,Leverkusen,H
D1,1819,D1,2019-02-24,Hannover,Ein Frankfurt,A
D1,1819,D1,2019-02-25,RB Leipzig,Hoffenheim,D
D1,1819,D1,2019-03-01,Augsburg,Dortmund,H
D1,1819,D1,2019-03-02,Ein Frankfurt,Hoffenheim,H
D1,1819,D1,2019-03-02,Hertha,Mainz,H
D1,1819,D1,2019-03-02,Leverkusen,Freiburg,H
D1,1819,D1,2019-03-02,M'gladbach,Bayern Munich,A
D1,1819,D1,2019-03-02,Nurnberg,RB Leipzig,A
D1,1819,D1,2019-03-02,Schalke 04,Fortuna Dusseldorf,A
D1,1819,D1,2019-03-03,Stuttgart,Hannover,H
D1,1819,D1,2019-03-03,Wolfsburg,Werder Bremen,D
I1,1819,I1,2018-08-18,Chievo,Juventus,A
I1,1819,I1,2018-08-18,Lazio,Napoli,A
I1,1819,I1,2018-08-19,Bologna,Spal,A
I1,1819,I1,2018-08-19,Empoli,Cagliari,H
I1,1819,I1,2018-08-19,Parma,Udinese,D
I1,1819,I1,2018-08-19,Sassuolo,Inter,H
I1,1819,I1,2018-08-19,Torino,Roma,A
I1,1819,I1,2018-08-20,Atalanta,Frosinone,H
I1,1819,I1,2018-08-25,Juventus,Lazio,H
I1,1819,I1,2018-08-25,Napoli,Milan,H
I1,1819,I1,2018-08-26,Cagliari,Sassuolo,D
I1,1819,I1,2018-08-26,Fiorentina,Chievo,H
I1,1819,I1,2018-08-26,Frosinone,Bologna,D
I1,1819,I1,2018-08-26,Genoa,Empoli,H
I1,1819,I1,2018-08-26,Inter,Torino,D
I1,1819,I1,2018-08-26,Spal,Parma,H
I1,1819,I1,2018-08-26,Udinese,Sampdoria,H
I1,1819,I1,2018-08-27,Roma,Atalanta,D
I1,1819,I1,2018-08-31,Milan,Roma,H
I1,1819,I1,2018-09-01,Bologna,Inter,A
I1,1819,I1,2018-09-01,Parma,Juventus,A
I1,1819,I1,2018-09-02,Atalanta,Cagliari,A
I1,1819,I1,2018-09-02,Chievo,Empoli,D
I1,1819,I1,2018-09-02,Fiorentina,Udinese,H
I1,1819,I1,2018-09-02,Lazio,Frosinone,H
I1,1819,I1,2018-09-02,Sampdoria,Napoli,H
I1,1819,I1,2018-09-02,Sassuolo,Genoa,H
I1,1819,I1,2018-09-02,Torino,Spal,H
I1,1819,I1,2018-09-15,Frosinone,Sampdoria,A
I1,1819,I1,2018-09-15,Inter,Parma,A
I1,1819,I1,2018-09-15,Napoli,Fiorentina,H
I1,1819,I1,2018-09-16,Cagliari,Milan,D
I1,1819,I1,2018-09-16,Empoli,Lazio,A
I1,1819,I1,2018-09-16,Genoa,Bologna,H
I1,1819,I1,2018-09-16,Juventus,Sassuolo,H
I1,1819,I1,2018-09-16,Roma,Chievo,D
I1,1819,I1,2018-09-16,Udinese,Torino,D
I1,1819,I1,2018-09-17,Spal,Atalanta,H
I1,1819,I1,2018-09-19,Sampdoria,Fiorentina,D
I1,1819,I1,2018-09-21,Sassuolo,Empoli,H
I1,1819,I1,2018-09-22,Fiorentina,Spal,H
I1,1819,I1,2018-09-22,Parma,Cagliari,H
I1,1819,I1,2018-09-22,Sampdoria,Inter,A
I1,1819,I1,2018-09-23,Bologna,Roma,H
I1,1819,I1,2018-09-23,Chievo,Udinese,A
I1,1819,I1,2018-09-23,Frosinone,Juventus,A
I1,1819,I1,2018-09-23,Lazio,Genoa,H
I1,1819,I1,2018-09-23,Milan,Atalanta,D
I1,1819,I1,2018-09-23,Torino,Napoli,A
I1,1819,I1,2018-09-25,Inter,Fiorentina,H
I1,1819,I1,2018-09-26,Atalanta,Torino,D
I1,1819,I1,2018-09-26,Cagliari,Sampdoria,D
I1,1819,I1,2018-09-26,Genoa,Chievo,H
I1,1819,I1,2018-09-26,Juventus,Bologna,H
I1,1819,I1,2018-09-26,Napoli,Parma,H
I1,1819,I1,2018-09-26,Roma,Frosinone,H
I1,1819,I1,2018-09-26,Udinese,Lazio,A
I1,1819,I1,2018-09-27,Empoli,Milan,D
I1,1819,I1,2018-09-27,Spal,Sassuolo,A
I1,1819,I1,2018-09-29,Inter,Cagliari,H
I1,1819,I1,2018-09-29,Juventus,Napoli,H
I1,1819,I1,2018-09-29,Roma,Lazio,H
I1,1819,I1,2018-09-30,Bologna,Udinese,H
I1,1819,I1,2018-09-30,Chievo,Torino,A
I1,1819,I1,2018-09-30,Fiorentina,Atalanta,H
I1,1819,I1,2018-09-30,Frosinone,Genoa,A
I1,1819,I1,2018-09-30,Parma,Empoli,H
I1,1819,I1,2018-09-30,Sassuolo,Milan,A
I1,1819,I1,2018-10-01,Sampdoria,Spal,H
I1,1819,I1,2018-10-05,Torino,Frosinone,H
I1,1819,I1,2018-10-06,Cagliari,Bologna,H
I1,1819,I1,2018-10-06,Empoli,Roma,A
I1,1819,I1,2018-10-06,Udinese,Juventus,A
I1,1819,I1,2018-10-07,Atalanta,Sampdoria,A
I1,1819,I1,2018-10-07,Genoa,Parma,A
I1,1819,I1,2018-10-07,Lazio,Fiorentina,H
I1,1819,I1,2018-10-07,Milan,Chievo,H
I1,1819,I1,2018-10-07,Napoli,Sassuolo,H
I1,1819,I1,2018-10-07,Spal,Inter,A
I1,1819,I1,2018-10-20,Juventus,Genoa,D
I1,1819,I1,2018-10-20,Roma,Spal,A
I1,1819,I1,2018-10-20,Udinese,Napoli,A
I1,1819,I1,2018-10-21,Bologna,Torino,D
I1,1819,I1,2018-10-21,Chievo,Atalanta,A
I1,1819,I1,2018-10-21,Fiorentina,Cagliari,D
I1,1819,I1,2018-10-21,Frosinone,Empoli,D
I1,1819,I1,2018-10-21,Inter,Milan,H
I1,1819,I1,2018-10-21,Parma,Lazio,A
I1,1819,I1,2018-10-22,Sampdoria,Sassuolo,D
I1,1819,I1,2018-10-27,Atalanta,Parma,H
I1,1819,I1,2018-10-27,Empoli,Juventus,A
I1,1819,I1,2018-10-27,Torino,Fiorentina,D
I1,1819,I1,2018-10-28,Cagliari,Chievo,H
I1,1819,I1,2018-10-28,Genoa,Udinese,D
I1,1819,I1,2018-10-28,Milan,Sampdoria,H
I1,1819,I1,2018-10-28,Napoli,Roma,D
I1,1819,I1,2018-10-28,Sassuolo,Bologna,D
I1,1819,I1,2018-10-28,Spal,Frosinone,A
I1,1819,I1,2018-10-29,Lazio,Inter,A
I1,1819,I1,2018-10-31,Milan,Genoa,H
I1,1819,I1,2018-11-02,Napoli,Empoli,H
I1,1819,I1,2018-11-03,Fiorentina,Roma,D
I1,1819,I1,2018-11-03,Inter,Genoa,H
I1,1819,I1,2018-11-03,Juventus,Cagliari,H
I1,1819,I1,2018-11-04,Bologna,Atalanta,A
I1,1819,I1,2018-11-04,Chievo,Sassuolo,A
I1,1819,I1,2018-11-04,Lazio,Spal,H
I1,1819,I1,2018-11-04,Parma,Frosinone,D
I1,1819,I1,2018-11-04,Sampdoria,Torino,A
I1,1819,I1,2018-11-04,Udinese,Milan,A
I1,1819,I1,2018-11-09,Frosinone,Fiorentina,D
I1,1819,I1,2018-11-10,Genoa,Napoli,A
I1,1819,I1,2018-11-10,Spal,Cagliari,D
I1,1819,I1,2018-11-10,Torino,Parma,A
I1,1819,I1,2018-11-11,Atalanta,Inter,H
I1,1819,I1,2018-11-11,Chievo,Bologna,D
I1,1819,I1,2018-11-11,Empoli,Udinese,H
I1,1819,I1,2018-11-11,Milan,Juventus,A
I1,1819,I1,2018-11-11,Roma,Sampdoria,H
I1,1819,I1,2018-11-11,Sassuolo,Lazio,D
I1,1819,I1,2018-11-24,Inter,Frosinone,H
I1,1819,I1,2018-11-24,Juventus,Spal,H
I1,1819,I1,2018-11-24,Udinese,Roma,H
I1,1819,I1,2018-11-25,Bologna,Fiorentina,D
I1,1819,I1,2018-11-25,Empoli,Atalanta,H
I1,1819,I1,2018-11-25,Genoa,Sampdoria,D
I1,1819,I1,2018-11-25,Lazio,Milan,D
I1,1819,I1,2018-11-25,Napoli,Chievo,D
I1,1819,I1,2018-11-25,Parma,Sassuolo,H
I1,1819,I1,2018-11-26,Cagliari,Torino,D
I1,1819,I1,2018-12-01,Fiorentina,Juventus,A
I1,1819,I1,2018-12-01,Sampdoria,Bologna,H
I1,1819,I1,2018-12-01,Spal,Empoli,D
I1,1819,I1,2018-12-02,Chievo,Lazio,D
I1,1819,I1,2018-12-02,Frosinone,Cagliari,D
I1,1819,I1,2018-12-02,Milan,Parma,H
I1,1819,I1,2018-12-02,Roma,Inter,D
I1,1819,I1,2018-12-02,Sassuolo,Udinese,D
I1,1819,I1,2018-12-02,Torino,Genoa,H
I1,1819,I1,2018-12-03,Atalanta,Napoli,A
I1,1819,I1,2018-12-07,Juventus,Inter,H
I1,1819,I1,2018-12-08,Cagliari,Roma,D
I1,1819,I1,2018-12-08,Lazio,Sampdoria,D
I1,1819,I1,2018-12-08,Napoli,Frosinone,H
I1,1819,I1,2018-12-09,Empoli,Bologna,H
I1,1819,I1,2018-12-09,Genoa,Spal,D
I1,1819,I1,2018-12-09,Milan,Torino,D
I1,1819,I1,2018-12-09,Parma,Chievo,D
I1,1819,I1,2018-12-09,Sassuolo,Fiorentina,D
I1,1819,I1,2018-12-09,Udinese,Atalanta,A
I1,1819,I1,2018-12-15,Inter,Udinese,H
I1,1819,I1,2018-12-15,Torino,Juventus,A
I1,1819,I1,2018-12-16,Cagliari,Napoli,A
I1,1819,I1,2018-12-16,Fiorentina,Empoli,H
I1,1819,I1,2018-12-16,Frosinone,Sassuolo,A
I1,1819,I1,2018-12-16,Roma,Genoa,H
I1,1819,I1,2018-12-16,Sampdoria,Parma,H
I1,1819,I1,2018-12-16,Spal,Chievo,D
I1,1819,I1,2018-12-17,Atalanta,Lazio,H
I1,1819,I1,2018-12-18,Bologna,Milan,D
I1,1819,I1,2018-12-22,Chievo,Inter,D
I1,1819,I1,2018-12-22,Empoli,Sampdoria,A
I1,1819,I1,2018-12-22,Genoa,Atalanta,H
I1,1819,I1,2018-12-22,Juventus,Roma,H
I1,1819,I1,2018-12-22,Lazio,Cagliari,H
I1,1819,I1,2018-12-22,Milan,Fiorentina,A
I1,1819,I1,2018-12-22,Napoli,Spal,H
I1,1819,I1,2018-12-22,Parma,Bologna,D
I1,1819,I1,2018-12-22,Sassuolo,Torino,D
I1,1819,I1,2018-12-22,Udinese,Frosinone,D
I1,1819,I1,2018-12-26,Atalanta,Juventus,D
I1,1819,I1,2018-12-26,Bologna,Lazio,A
I1,1819,I1,2018-12-26,Cagliari,Genoa,H
I1,1819,I1,2018-12-26,Fiorentina,Parma,A
I1,1819,I1,2018-12-26,Frosinone,Milan,D
I1,1819,I1,2018-12-26,Inter,Napoli,H
I1,1819,I1,2018-12-26,Roma,Sassuolo,H
I1,1819,I1,2018-12-26,Sampdoria,Chievo,H
I1,1819,I1,2018-12-26,Spal,Udinese,D
I1,1819,I1,2018-12-26,Torino,Empoli,H
I1,1819,I1,2018-12-29,Chievo,Frosinone,H
I1,1819,I1,2018-12-29,Empoli,Inter,A
I1,1819,I1,2018-12-29,Genoa,Fiorentina,D
I1,1819,I1,2018-12-29,Juventus,Sampdoria,H
I1,1819,I1,2018-12-29,Lazio,Torino,D
I1,1819,I1,2018-12-29,Milan,Spal,H
I1,1819,I1,2018-12-29,Napoli,Bologna,H
I1,1819,I1,2018-12-29,Parma,Roma,A
I1,1819,I1,2018-12-29,Sassuolo,Atalanta,A
I1,1819,I1,2018-12-29,Udinese,Cagliari,H
I1,1819,I1,2019-01-19,Inter,Sassuolo,D
I1,1819,I1,2019-01-19,Roma,Torino,H
I1,1819,I1,2019-01-19,Udinese,Parma,A
I1,1819,I1,2019-01-20,Cagliari,Empoli,D
I1,1819,I1,2019-01-20,Fiorentina,Sampdoria,D
I1,1819,I1,2019-01-20,Frosinone,Atalanta,A
I1,1819,I1,2019-01-20,Napoli,Lazio,H
I1,1819,I1,2019-01-20,Spal,Bologna,D
I1,1819,I1,2019-01-21,Genoa,Milan,A
I1,1819,I1,2019-01-21,Juventus,Chievo,H
I1,1819,I1,2019-01-26,Milan,Napoli,D
I1,1819,I1,2019-01-26,Sampdoria,Udinese,H
I1,1819,I1,2019-01-26,Sassuolo,Cagliari,H
I1,1819,I1,2019-01-27,Atalanta,Roma,D
I1,1819,I1,2019-01-27,Bologna,Frosinone,A
I1,1819,I1,2019-01-27,Chievo,Fiorentina,A
I1,1819,I1,2019-01-27,Lazio,Juventus,A
I1,1819,I1,2019-01-27,Parma,Spal,A
I1,1819,I1,2019-01-27,Torino,Inter,H
I1,1819,I1,2019-01-28,Empoli,Genoa,A
I1,1819,I1,2019-02-02,Empoli,Chievo,D
I1,1819,I1,2019-02-02,Juventus,Parma,D
I1,1819,I1,2019-02-02,Napoli,Sampdoria,H
I1,1819,I1,2019-02-03,Genoa,Sassuolo,D
I1,1819,I1,2019-02-03,Inter,Bologna,A
I1,1819,I1,2019-02-03,Roma,Milan,D
I1,1819,I1,2019-02-03,Spal,Torino,D
I1,1819,I1,2019-02-03,Udinese,Fiorentina,D
I1,1819,I1,2019-02-04,Cagliari,Atalanta,A
